wma,period_start,period_end,site_id,site_name,date,ecoli_per_100ml,faecal_coliforms_per_100ml,turbidity_ntu,ph,temperature_c,risk_drinking_no_treatment,risk_drinking_limited_treatment,risk_contact,risk_irrigation_raw
Pongola_Mtamvuna,1990-07-01,1990-08-31,102627,Sterk River at Groothoek (Mpolweni),1990-07-03,1200.0,,4.0,6.9,8.4,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102627,Sterk River at Groothoek (Mpolweni),1990-07-10,330.0,,3.0,7.2,,HIGH,low,Med,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102627,Sterk River at Groothoek (Mpolweni),1990-07-17,1760.0,,3.0,7.2,11.9,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102627,Sterk River at Groothoek (Mpolweni),1990-07-24,930.0,,3.0,7.5,11.1,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102627,Sterk River at Groothoek (Mpolweni),1990-07-31,90.0,,3.0,7.3,13.1,HIGH,low,low,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102627,Sterk River at Groothoek (Mpolweni),1990-08-07,1600.0,,28.0,7.4,14.8,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102627,Sterk River at Groothoek (Mpolweni),1990-08-14,10.0,,3.0,7.5,11.2,HIGH,low,low,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102627,Sterk River at Groothoek (Mpolweni),1990-08-21,70.0,,3.0,7.4,12.8,HIGH,low,low,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102627,Sterk River at Groothoek (Mpolweni),1990-08-28,24.0,,2.0,7.6,17.7,HIGH,low,low,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-07-05,1640.0,,14.0,7.6,13.6,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-07-12,2400.0,,22.0,8.1,10.2,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-07-19,1800.0,,12.0,7.8,12.2,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-07-26,4300.0,,4.0,8.7,12.9,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-07-01,1990-08-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-08-09,5500.0,,284.0,9.1,15.5,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-07-01,1990-08-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-08-16,1360.0,,68.0,7.6,11.8,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-08-23,980.0,,132.0,7.9,13.3,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-08-30,4200.0,,70.0,7.9,14.2,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-07-01,1990-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-07-05,430.0,,4.0,7.9,19.3,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-07-12,450.0,,5.0,7.5,11.1,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-07-19,810.0,,6.0,8.2,18.0,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-07-26,350.0,,6.0,8.1,12.8,HIGH,low,Med,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-08-02,460.0,,3.0,8.0,16.2,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-08-09,1400.0,,146.0,7.9,15.3,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-08-16,1300.0,,52.0,7.9,11.8,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-08-23,610.0,,96.0,7.7,15.3,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-08-30,4300.0,,128.0,7.7,14.8,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-07-01,1990-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-07-13,10.0,,34.0,8.0,17.1,HIGH,low,low,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-07-27,1200.0,,17.0,8.0,19.0,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-08-03,500.0,,27.0,7.4,11.8,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-08-10,830.0,,14.0,7.8,20.6,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-08-17,20.0,,16.0,7.6,20.2,HIGH,low,low,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-08-24,540.0,,34.0,7.6,23.2,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-08-31,1800.0,,269.0,7.5,18.0,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-07-09,1900.0,,8.0,7.3,8.9,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-07-16,5700.0,,30.0,7.5,8.1,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-07-01,1990-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-07-23,2900.0,,7.0,7.1,10.3,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1990-07-01,1990-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-07-30,7000.0,,8.0,7.1,12.7,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-07-01,1990-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-08-06,600.0,,5.0,7.9,10.7,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-08-13,970.0,,12.0,7.6,8.6,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-07-01,1990-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-08-20,16000.0,,134.0,7.3,10.6,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-07-01,1990-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-08-27,1300.0,,8.0,7.2,12.5,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102626,Msunduze River at Henley Dam,1990-09-10,280.0,,60.0,7.5,18.3,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102626,Msunduze River at Henley Dam,1990-09-17,450.0,,32.0,7.4,15.9,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102626,Msunduze River at Henley Dam,1990-09-24,210.0,,24.0,7.9,14.9,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102626,Msunduze River at Henley Dam,1990-10-01,260.0,,20.0,7.3,18.2,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102626,Msunduze River at Henley Dam,1990-10-08,82.0,,28.0,7.7,18.1,HIGH,low,low,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102626,Msunduze River at Henley Dam,1990-10-15,160.0,,28.0,8.0,20.1,HIGH,low,low,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102626,Msunduze River at Henley Dam,1990-10-22,2500.0,,100.0,7.7,20.3,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102627,Sterk River at Groothoek (Mpolweni),1990-09-04,40.0,,6.0,7.9,16.9,HIGH,low,low,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102627,Sterk River at Groothoek (Mpolweni),1990-09-11,42.0,,3.0,7.6,20.0,HIGH,low,low,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102627,Sterk River at Groothoek (Mpolweni),1990-09-25,16.0,,5.0,7.3,19.7,HIGH,low,low,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102627,Sterk River at Groothoek (Mpolweni),1990-10-02,124.0,,3.0,7.7,23.1,HIGH,low,low,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102627,Sterk River at Groothoek (Mpolweni),1990-10-09,30.0,,4.0,7.6,20.8,HIGH,low,low,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102627,Sterk River at Groothoek (Mpolweni),1990-10-16,338.0,,3.0,7.7,17.7,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102627,Sterk River at Groothoek (Mpolweni),1990-10-23,280.0,,26.0,7.2,19.5,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102627,Sterk River at Groothoek (Mpolweni),1990-10-30,290.0,,12.0,7.9,23.6,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-09-13,1030.0,,47.0,7.8,18.4,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-09-20,1200.0,,105.0,7.3,12.3,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-09-27,1500.0,,20.0,7.7,19.1,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-10-04,910.0,,26.0,8.1,17.6,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-10-11,2900.0,,33.0,7.8,20.8,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-10-18,1500.0,,23.0,8.0,17.3,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-10-25,6400.0,,25.0,7.9,17.7,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-09-01,1990-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-09-06,1300.0,,122.0,7.8,15.0,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-09-13,1030.0,,34.0,7.7,18.2,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-09-20,1900.0,,54.0,7.7,13.8,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-09-27,1020.0,,5.0,8.7,22.7,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-10-04,390.0,,4.0,7.8,19.5,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-10-11,720.0,,27.0,7.7,21.2,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-10-18,1030.0,,20.0,8.0,18.8,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-10-25,920.0,,41.0,7.6,20.1,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-09-07,900.0,,30.0,7.8,25.1,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-09-14,1300.0,,42.0,8.0,23.6,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-09-21,1000.0,,24.0,7.6,20.1,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-09-28,1000.0,,21.0,7.0,27.3,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-10-05,1400.0,,26.0,8.0,23.7,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-10-12,100.0,,13.0,7.7,23.4,HIGH,low,low,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-10-19,240.0,,11.0,7.6,21.3,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-10-26,300.0,,37.0,7.8,20.9,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-09-10,24000.0,,73.0,7.2,14.9,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-09-01,1990-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-09-17,5800.0,,7.0,7.6,15.6,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-09-01,1990-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-09-24,200.0,,8.0,7.6,11.5,HIGH,low,Med,low
Pongola_Mtamvuna,1990-09-01,1990-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-10-01,23000.0,,14.0,7.9,16.4,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-09-01,1990-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-10-08,1500.0,,9.0,7.5,15.2,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-09-01,1990-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-10-15,6100.0,,6.0,7.6,18.0,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-09-01,1990-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-10-22,21000.0,,20.0,7.6,17.2,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,102626,Msunduze River at Henley Dam,1990-11-05,770.0,,67.0,7.5,19.4,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102626,Msunduze River at Henley Dam,1990-11-12,3500.0,,27.0,7.7,25.8,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1990-11-01,1990-12-31,102626,Msunduze River at Henley Dam,1990-11-19,2200.0,,50.0,7.7,23.7,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1990-11-01,1990-12-31,102626,Msunduze River at Henley Dam,1990-11-26,1250.0,,113.0,7.4,18.8,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-11-01,1990-12-31,102626,Msunduze River at Henley Dam,1990-12-03,910.0,,70.0,7.2,20.2,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102626,Msunduze River at Henley Dam,1990-12-10,1800.0,,78.0,7.8,20.8,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-11-01,1990-12-31,102626,Msunduze River at Henley Dam,1990-12-17,30000.0,,894.0,7.7,20.8,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,102626,Msunduze River at Henley Dam,1990-12-24,30000.0,,418.0,7.1,21.1,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,102626,Msunduze River at Henley Dam,1990-12-31,430.0,,24.0,7.7,20.1,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102627,Sterk River at Groothoek (Mpolweni),1990-11-06,320.0,,6.0,7.3,16.7,HIGH,low,Med,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102627,Sterk River at Groothoek (Mpolweni),1990-11-13,160.0,,7.0,8.0,24.9,HIGH,low,low,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102627,Sterk River at Groothoek (Mpolweni),1990-11-20,82.0,,5.0,7.8,23.4,HIGH,low,low,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102627,Sterk River at Groothoek (Mpolweni),1990-11-27,92.0,,7.0,8.1,22.3,HIGH,low,low,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102627,Sterk River at Groothoek (Mpolweni),1990-12-04,720.0,,14.0,7.5,21.4,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102627,Sterk River at Groothoek (Mpolweni),1990-12-11,210.0,,14.0,7.8,23.7,HIGH,low,Med,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102627,Sterk River at Groothoek (Mpolweni),1990-12-18,4600.0,,122.0,7.3,21.5,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,102627,Sterk River at Groothoek (Mpolweni),1990-12-31,240.0,,16.0,7.9,25.1,HIGH,low,Med,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-11-01,43000.0,,256.0,7.4,19.9,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-11-08,9000.0,,261.0,8.0,18.9,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-11-15,28000.0,,78.0,7.7,18.1,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-11-22,3600.0,,65.0,7.5,20.5,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1990-11-01,1990-12-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-11-29,500.0,,32.0,8.0,24.6,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-12-06,700.0,,25.0,7.5,22.0,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-12-13,2400.0,,66.0,7.9,26.6,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1990-11-01,1990-12-31,102632,Msunduze River at Inanda/Nomfihlelo,1990-12-20,1000.0,,145.0,7.8,19.0,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-11-01,1990-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-11-01,32000.0,,208.0,7.6,21.9,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-11-08,1000.0,,43.0,7.9,21.9,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-11-01,1990-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-11-15,700.0,,56.0,7.8,19.3,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-11-22,13000.0,,23.0,8.0,21.8,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-11-29,380.0,,11.0,8.0,26.2,HIGH,low,Med,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,1990-12-20,1200.0,,127.0,7.6,20.6,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1990-11-01,1990-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-11-02,30.0,,28.0,8.4,22.0,HIGH,low,low,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-11-09,30.0,,26.0,8.3,24.2,HIGH,low,low,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-11-16,6.0,,22.0,8.4,24.5,Med,low,low,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-11-23,104.0,,11.0,7.2,32.9,HIGH,low,low,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-11-30,900.0,,2265.0,7.3,28.9,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-12-14,320.0,,68.0,8.0,28.7,HIGH,low,Med,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),1990-12-28,760.0,,54.0,7.8,21.6,HIGH,low,HIGH,low
Pongola_Mtamvuna,1990-11-01,1990-12-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-11-05,29000.0,,16.0,7.4,18.2,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-11-12,45000.0,,19.0,7.5,21.9,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-11-19,5300.0,,10.0,7.6,20.0,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-11-26,19000.0,,8.0,7.2,16.4,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-12-03,52000.0,,51.0,7.6,17.3,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-12-10,24000.0,,16.0,7.4,19.1,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-12-17,120000.0,,52.0,7.4,19.8,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-12-24,9000.0,,13.0,7.4,21.5,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1990-11-01,1990-12-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,1990-12-31,500.0,,10.0,7.5,17.8,HIGH,low,HIGH,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102626,Msunduze River at Henley Dam,1991-01-07,430.0,,18.0,7.9,23.3,HIGH,low,HIGH,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102626,Msunduze River at Henley Dam,1991-01-14,100.0,,19.0,7.6,26.6,HIGH,low,low,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102626,Msunduze River at Henley Dam,1991-01-21,2400.0,,130.0,7.1,23.4,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1991-01-01,1991-02-28,102626,Msunduze River at Henley Dam,1991-01-28,16600.0,,176.0,7.4,19.4,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,1991-01-01,1991-02-28,102626,Msunduze River at Henley Dam,1991-02-04,3000.0,,117.0,7.4,23.6,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,1991-01-01,1991-02-28,102626,Msunduze River at Henley Dam,1991-02-11,980.0,,34.0,7.6,25.1,HIGH,low,HIGH,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102626,Msunduze River at Henley Dam,1991-02-18,1180.0,,36.0,7.1,20.3,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1991-01-01,1991-02-28,102626,Msunduze River at Henley Dam,1991-02-25,720.0,,17.0,7.4,24.9,HIGH,low,HIGH,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102627,Sterk River at Groothoek (Mpolweni),1991-01-08,120.0,,18.0,7.8,23.7,HIGH,low,low,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102627,Sterk River at Groothoek (Mpolweni),1991-01-15,240.0,,24.0,7.7,26.2,HIGH,low,Med,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102627,Sterk River at Groothoek (Mpolweni),1991-01-22,240.0,,45.0,7.7,26.4,HIGH,low,Med,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102627,Sterk River at Groothoek (Mpolweni),1991-01-29,220.0,,45.0,7.2,24.5,HIGH,low,Med,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102627,Sterk River at Groothoek (Mpolweni),1991-02-05,400.0,,30.0,7.3,25.8,HIGH,low,HIGH,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102627,Sterk River at Groothoek (Mpolweni),1991-02-12,450.0,,37.0,7.3,23.6,HIGH,low,HIGH,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102627,Sterk River at Groothoek (Mpolweni),1991-02-19,1100.0,,92.0,8.2,20.6,HIGH,low,HIGH,Med
Pongola_Mtamvuna,1991-01-01,1991-02-28,102627,Sterk River at Groothoek (Mpolweni),1991-02-26,30.0,,27.0,7.4,22.7,HIGH,low,low,low
Pongola_Mtamvuna,1991-01-01,1991-02-28,102632,Msunduze River at Inanda/Nomfihlelo,1991-01-03,400.0,,37.0,7.7,22.1,HIGH,low,HIGH,low
